zip_code,year,quarter,foreclosure_notices
21550,2025,1,23
21550,2025,2,22
21550,2025,3,33
21550,2025,4,24
21550,2026,1,17
21555,2022,3,2
21555,2022,4,8
21555,2023,1,1
21555,2023,2,2
21555,2023,3,1
21555,2023,4,3
21555,2024,1,2
21555,2024,2,1
21555,2024,3,7
21555,2024,4,7
21555,2025,1,3
21555,2025,2,5
21555,2025,3,2
21555,2025,4,4
21555,2026,1,5
21557,2022,3,5
21557,2022,4,10
21557,2023,1,5
21557,2023,2,4
21557,2023,3,5
21557,2023,4,5
21557,2024,1,8
21557,2024,2,3
21557,2024,3,8
21557,2024,4,3
21557,2025,1,9
21557,2025,2,7
21557,2025,3,12
21557,2025,4,6
21557,2026,1,6
21561,2022,3,5
21561,2022,4,1
21561,2023,1,9
21561,2023,2,5
21561,2023,3,6
21561,2023,4,6
21561,2024,1,2
21561,2024,2,7
21561,2024,3,5
21561,2024,4,3
21561,2025,1,9
21561,2025,2,9
21561,2025,3,5
21561,2025,4,4
21561,2026,1,4
21562,2022,3,14
21562,2022,4,13
21562,2023,1,14
21562,2023,2,11
21562,2023,3,11
21562,2023,4,9
21562,2024,1,10
21562,2024,2,5
21562,2024,3,7
21562,2024,4,9
21562,2025,1,7
21562,2025,2,5
21562,2025,3,6
21562,2025,4,11
21562,2026,1,10
21601,2022,3,25
21601,2022,4,40
21601,2023,1,39
21601,2023,2,27
21601,2023,3,25
21601,2023,4,35
21601,2024,1,37
21601,2024,2,27
21601,2024,3,41
21601,2024,4,38
21601,2025,1,27
21601,2025,2,34
21601,2025,3,31
21601,2025,4,34
21601,2026,1,26
21602,2022,3,0
21602,2022,4,0
21602,2023,1,0
21602,2023,2,0
21602,2023,3,0
21602,2023,4,0
21602,2024,1,0
21602,2024,2,0
21602,2024,3,0
21602,2024,4,0
21602,2025,1,0
21602,2025,2,0
21602,2025,3,0
21602,2025,4,0
21602,2026,1,0
21603,2022,3,0
21603,2022,4,0
21603,2023,1,0
21603,2023,2,0
21603,2023,3,0
21603,2023,4,0
21603,2024,1,0
21603,2024,2,0
21603,2024,3,0
21603,2024,4,0
21603,2025,1,0
21603,2025,2,0
21603,2025,3,0
21603,2025,4,0
21603,2026,1,0
21607,2022,3,5
21607,2022,4,0
21607,2023,1,3
21607,2023,2,0
21607,2023,3,2
21607,2023,4,7
21607,2024,1,2
21607,2024,2,3
21607,2024,3,1
21607,2024,4,3
21607,2025,1,1
21607,2025,2,3
21607,2025,3,0
21607,2025,4,1
21607,2026,1,2
21610,2022,3,1
21610,2022,4,2
21610,2023,1,1
21610,2023,2,0
21610,2023,3,3
21610,2023,4,1
21610,2024,1,1
21610,2024,2,0
21610,2024,3,1
21610,2024,4,3
21610,2025,1,0
21610,2025,2,2
21610,2025,3,0
21610,2025,4,0
21610,2026,1,1
21612,2022,3,2
21612,2022,4,0
21612,2023,1,2
21612,2023,2,3
21612,2023,3,0
21612,2023,4,2
21612,2024,1,3
21612,2024,2,1
21612,2024,3,1
21612,2024,4,0
21612,2025,1,3
21612,2025,2,1
21612,2025,3,4
21612,2025,4,0
21612,2026,1,6
21613,2022,3,37
21613,2022,4,42
21613,2023,1,44
21613,2023,2,44
21613,2023,3,60
21613,2023,4,39
21613,2024,1,45
21613,2024,2,61
21613,2024,3,48
21613,2024,4,54
21613,2025,1,95
21613,2025,2,99
21613,2025,3,81
21613,2025,4,80
21613,2026,1,55
21616,2022,3,0
21616,2022,4,0
21616,2023,1,0
21616,2023,2,0
21616,2023,3,0
21616,2023,4,0
21616,2024,1,0
21616,2024,2,0
21616,2024,3,0
21616,2024,4,1
21616,2025,1,0
21616,2025,2,1
21616,2025,3,0
21616,2025,4,0
21616,2026,1,1
21617,2022,3,28
21617,2022,4,30
21617,2023,1,28
21617,2023,2,22
21617,2023,3,27
21617,2023,4,22
21617,2024,1,29
21617,2024,2,20
21617,2024,3,20
21617,2024,4,30
21617,2025,1,27
21617,2025,2,19
21617,2025,3,26
21617,2025,4,29
21617,2026,1,22
21619,2022,3,15
21619,2022,4,9
21619,2023,1,21
21619,2023,2,18
21619,2023,3,15
21619,2023,4,24
21619,2024,1,17
21619,2024,2,21
21619,2024,3,23
21619,2024,4,17
21619,2025,1,20
21619,2025,2,19
21619,2025,3,23
21619,2025,4,20
21619,2026,1,13
21620,2022,3,32
21620,2022,4,22
21620,2023,1,17
21620,2023,2,22
21620,2023,3,27
21620,2023,4,31
21620,2024,1,38
21620,2024,2,27
21620,2024,3,31
21620,2024,4,32
21620,2025,1,34
21620,2025,2,33
21620,2025,3,30
21620,2025,4,38
21620,2026,1,36
21621,2022,3,0
21621,2022,4,0
21621,2023,1,0
21621,2023,2,0
21621,2023,3,0
21621,2023,4,0
21621,2024,1,0
21621,2024,2,0
21621,2024,3,0
21621,2024,4,0
21621,2025,1,0
21621,2025,2,0
21621,2025,3,0
21621,2025,4,0
21621,2026,1,0
21622,2022,3,2
21622,2022,4,1
21622,2023,1,1
21622,2023,2,2
21622,2023,3,1
21622,2023,4,1
21622,2024,1,2
21622,2024,2,2
21622,2024,3,1
21622,2024,4,3
21622,2025,1,3
21622,2025,2,0
21622,2025,3,1
21622,2025,4,2
21622,2026,1,0
21623,2022,3,11
21623,2022,4,16
21623,2023,1,5
21623,2023,2,10
21623,2023,3,9
21623,2023,4,11
21623,2024,1,8
21623,2024,2,6
21623,2024,3,8
21623,2024,4,12
21623,2025,1,19
21623,2025,2,14
21623,2025,3,9
21623,2025,4,14
21623,2026,1,11
21625,2022,3,6
21625,2022,4,5
21625,2023,1,4
21625,2023,2,3
21625,2023,3,4
21625,2023,4,5
21625,2024,1,8
21625,2024,2,12
21625,2024,3,4
21625,2024,4,3
21625,2025,1,5
21625,2025,2,5
21625,2025,3,1
21625,2025,4,2
21625,2026,1,2
21626,2022,3,3
21626,2022,4,3
21626,2023,1,4
21626,2023,2,6
21626,2023,3,1
21626,2023,4,0
21626,2024,1,5
21626,2024,2,1
21626,2024,3,1
21626,2024,4,1
21626,2025,1,1
21626,2025,2,0
21626,2025,3,1
21626,2025,4,2
21626,2026,1,1
21627,2022,3,0
21627,2022,4,0
21627,2023,1,0
21627,2023,2,1
21627,2023,3,0
21627,2023,4,0
21627,2024,1,1
21627,2024,2,1
21627,2024,3,0
21627,2024,4,0
21627,2025,1,0
21627,2025,2,0
21627,2025,3,0
21627,2025,4,0
21627,2026,1,0
21628,2022,3,0
21628,2022,4,4
21628,2023,1,2
21628,2023,2,0
21628,2023,3,2
21628,2023,4,1
21628,2024,1,5
21628,2024,2,3
21628,2024,3,0
21628,2024,4,1
21628,2025,1,3
21628,2025,2,0
21628,2025,3,2
21628,2025,4,1
21628,2026,1,3
21629,2022,3,41
21629,2022,4,34
21629,2023,1,38
21629,2023,2,29
21629,2023,3,29
21629,2023,4,25
21629,2024,1,37
21629,2024,2,42
21629,2024,3,50
21629,2024,4,56
21629,2025,1,57
21629,2025,2,45
21629,2025,3,48
21629,2025,4,58
21629,2026,1,47
21631,2022,3,8
21631,2022,4,2
21631,2023,1,7
21631,2023,2,6
21631,2023,3,8
21631,2023,4,7
21631,2024,1,8
21631,2024,2,6
21631,2024,3,8
21631,2024,4,9
21631,2025,1,9
21631,2025,2,7
21631,2025,3,16
21631,2025,4,16
21631,2026,1,11
21632,2022,3,21
21632,2022,4,40
21632,2023,1,35
21632,2023,2,28
21632,2023,3,25
21632,2023,4,31
21632,2024,1,33
21632,2024,2,32
21632,2024,3,34
21632,2024,4,32
21632,2025,1,44
21632,2025,2,41
21632,2025,3,43
21632,2025,4,51
21632,2026,1,28
21634,2022,3,2
21634,2022,4,2
21634,2023,1,3
21634,2023,2,3
21634,2023,3,2
21634,2023,4,3
21634,2024,1,3
21634,2024,2,4
21634,2024,3,4
21634,2024,4,4
21634,2025,1,2
21634,2025,2,4
21634,2025,3,1
21634,2025,4,1
21634,2026,1,1
21635,2022,3,1
21635,2022,4,2
21635,2023,1,3
21635,2023,2,1
21635,2023,3,2
21635,2023,4,1
21635,2024,1,4
21635,2024,2,2
21635,2024,3,4
21635,2024,4,1
21635,2025,1,1
21635,2025,2,1
21635,2025,3,3
21635,2025,4,3
21635,2026,1,4
21636,2022,3,4
21636,2022,4,10
21636,2023,1,4
21636,2023,2,2
21636,2023,3,0
21636,2023,4,3
21636,2024,1,3
21636,2024,2,3
21636,2024,3,6
21636,2024,4,5
21636,2025,1,4
21636,2025,2,8
21636,2025,3,10
21636,2025,4,11
21636,2026,1,5
21637,2022,3,0
21637,2022,4,0
21637,2023,1,0
21637,2023,2,0
21637,2023,3,1
21637,2023,4,1
21637,2024,1,1
21637,2024,2,0
21637,2024,3,3
21637,2024,4,2
21637,2025,1,1
21637,2025,2,0
21637,2025,3,3
21637,2025,4,0
21637,2026,1,0
21638,2022,3,18
21638,2022,4,21
21638,2023,1,23
21638,2023,2,21
21638,2023,3,18
21638,2023,4,19
21638,2024,1,19
21638,2024,2,19
21638,2024,3,12
21638,2024,4,17
21638,2025,1,15
21638,2025,2,14
21638,2025,3,17
21638,2025,4,15
21638,2026,1,11
21639,2022,3,25
21639,2022,4,20
21639,2023,1,30
21639,2023,2,13
21639,2023,3,26
21639,2023,4,16
21639,2024,1,29
21639,2024,2,22
21639,2024,3,32
21639,2024,4,30
21639,2025,1,17
21639,2025,2,31
21639,2025,3,26
21639,2025,4,30
21639,2026,1,26
21640,2022,3,5
21640,2022,4,4
21640,2023,1,11
21640,2023,2,5
21640,2023,3,7
21640,2023,4,0
21640,2024,1,6
21640,2024,2,2
21640,2024,3,3
21640,2024,4,1
21640,2025,1,5
21640,2025,2,7
21640,2025,3,3
21640,2025,4,2
21640,2026,1,1
21641,2022,3,0
21641,2022,4,1
21641,2023,1,4
21641,2023,2,2
21641,2023,3,0
21641,2023,4,0
21641,2024,1,5
21641,2024,2,3
21641,2024,3,1
21641,2024,4,3
21641,2025,1,1
21641,2025,2,0
21641,2025,3,5
21641,2025,4,1
21641,2026,1,2
21642,2022,3,0
21642,2022,4,0
21642,2023,1,0
21642,2023,2,0
21642,2023,3,0
21642,2023,4,0
21642,2024,1,0
21642,2024,2,0
21642,2024,3,0
21642,2024,4,1
21642,2025,1,0
21642,2025,2,0
21642,2025,3,0
21642,2025,4,0
21642,2026,1,0
21643,2022,3,32
21643,2022,4,38
21643,2023,1,40
21643,2023,2,33
21643,2023,3,39
21643,2023,4,45
21643,2024,1,44
21643,2024,2,50
21643,2024,3,54
21643,2024,4,57
21643,2025,1,57
21643,2025,2,46
21643,2025,3,53
21643,2025,4,46
21643,2026,1,28
21644,2022,3,1
21644,2022,4,0
21644,2023,1,0
21644,2023,2,0
21644,2023,3,0
21644,2023,4,0
21644,2024,1,0
21644,2024,2,0
21644,2024,3,0
21644,2024,4,0
21644,2025,1,0
21644,2025,2,0
21644,2025,3,0
21644,2025,4,0
21644,2026,1,1
21645,2022,3,7
21645,2022,4,6
21645,2023,1,2
21645,2023,2,3
21645,2023,3,3
21645,2023,4,0
21645,2024,1,0
21645,2024,2,2
21645,2024,3,1
21645,2024,4,0
21645,2025,1,3
21645,2025,2,3
21645,2025,3,4
21645,2025,4,4
21645,2026,1,4
21646,2022,3,0
21646,2022,4,0
21646,2023,1,0
21646,2023,2,0
21646,2023,3,1
21646,2023,4,0
21646,2024,1,1
21646,2024,2,1
21646,2024,3,0
21646,2024,4,0
21646,2025,1,1
21646,2025,2,0
21646,2025,3,0
21646,2025,4,0
21646,2026,1,0
21647,2022,3,0
21647,2022,4,1
21647,2023,1,0
21647,2023,2,1
21647,2023,3,0
21647,2023,4,0
21647,2024,1,0
21647,2024,2,0
21647,2024,3,0
21647,2024,4,0
21647,2025,1,0
21647,2025,2,0
21647,2025,3,0
21647,2025,4,0
21647,2026,1,0
21648,2022,3,5
21648,2022,4,3
21648,2023,1,1
21648,2023,2,1
21648,2023,3,1
21648,2023,4,0
21648,2024,1,4
21648,2024,2,3
21648,2024,3,3
21648,2024,4,1
21648,2025,1,2
21648,2025,2,4
21648,2025,3,1
21648,2025,4,1
21648,2026,1,0
21649,2022,3,4
21649,2022,4,0
21649,2023,1,7
21649,2023,2,1
21649,2023,3,0
21649,2023,4,3
21649,2024,1,2
21649,2024,2,2
21649,2024,3,2
21649,2024,4,2
21649,2025,1,6
21649,2025,2,2
21649,2025,3,1
21649,2025,4,0
21649,2026,1,2
21650,2022,3,0
21650,2022,4,0
21650,2023,1,1
21650,2023,2,0
21650,2023,3,0
21650,2023,4,0
21650,2024,1,1
21650,2024,2,0
21650,2024,3,0
21650,2024,4,0
21650,2025,1,0
21650,2025,2,0
21650,2025,3,0
21650,2025,4,1
21650,2026,1,0
21651,2022,3,7
21651,2022,4,7
21651,2023,1,7
21651,2023,2,8
21651,2023,3,8
21651,2023,4,9
21651,2024,1,9
21651,2024,2,13
21651,2024,3,5
21651,2024,4,8
21651,2025,1,8
21651,2025,2,11
21651,2025,3,10
21651,2025,4,15
21651,2026,1,9
21652,2022,3,0
21652,2022,4,0
21652,2023,1,0
21652,2023,2,0
21652,2023,3,0
21652,2023,4,0
21652,2024,1,0
21652,2024,2,0
21652,2024,3,0
21652,2024,4,2
21652,2025,1,0
21652,2025,2,0
21652,2025,3,1
21652,2025,4,0
21652,2026,1,0
21653,2022,3,0
21653,2022,4,0
21653,2023,1,1
21653,2023,2,0
21653,2023,3,0
21653,2023,4,0
21653,2024,1,0
21653,2024,2,1
21653,2024,3,0
21653,2024,4,0
21653,2025,1,0
21653,2025,2,0
21653,2025,3,1
21653,2025,4,1
21653,2026,1,0
21654,2022,3,0
21654,2022,4,1
21654,2023,1,2
21654,2023,2,1
21654,2023,3,0
21654,2023,4,1
21654,2024,1,0
21654,2024,2,1
21654,2024,3,1
21654,2024,4,2
21654,2025,1,0
21654,2025,2,1
21654,2025,3,2
21654,2025,4,4
21654,2026,1,3
21655,2022,3,13
21655,2022,4,9
21655,2023,1,9
21655,2023,2,8
21655,2023,3,13
21655,2023,4,15
21655,2024,1,17
21655,2024,2,17
21655,2024,3,12
21655,2024,4,21
21655,2025,1,16
21655,2025,2,22
21655,2025,3,23
21655,2025,4,22
21655,2026,1,13
21656,2022,3,0
21656,2022,4,0
21656,2023,1,0
21656,2023,2,0
21656,2023,3,0
21656,2023,4,0
21656,2024,1,0
21656,2024,2,0
21656,2024,3,0
21656,2024,4,0
21656,2025,1,0
21656,2025,2,0
21656,2025,3,0
21656,2025,4,0
21656,2026,1,0
21657,2022,3,2
21657,2022,4,0
21657,2023,1,3
21657,2023,2,5
21657,2023,3,0
21657,2023,4,0
21657,2024,1,3
21657,2024,2,9
21657,2024,3,7
21657,2024,4,1
21657,2025,1,4
21657,2025,2,4
21657,2025,3,1
21657,2025,4,4
21657,2026,1,1
21658,2022,3,5
21658,2022,4,1
21658,2023,1,4
21658,2023,2,10
21658,2023,3,10
21658,2023,4,5
21658,2024,1,7
21658,2024,2,8
21658,2024,3,6
21658,2024,4,3
21658,2025,1,5
21658,2025,2,9
21658,2025,3,6
21658,2025,4,13
21658,2026,1,8
21659,2022,3,2
21659,2022,4,2
21659,2023,1,4
21659,2023,2,3
21659,2023,3,2
21659,2023,4,4
21659,2024,1,7
21659,2024,2,7
21659,2024,3,3
21659,2024,4,6
21659,2025,1,6
21659,2025,2,4
21659,2025,3,1
21659,2025,4,2
21659,2026,1,3
21660,2022,3,14
21660,2022,4,10
21660,2023,1,14
21660,2023,2,24
21660,2023,3,24
21660,2023,4,9
21660,2024,1,18
21660,2024,2,15
21660,2024,3,25
21660,2024,4,34
21660,2025,1,21
21660,2025,2,22
21660,2025,3,30
21660,2025,4,14
21660,2026,1,17
21661,2022,3,10
21661,2022,4,6
21661,2023,1,13
21661,2023,2,5
21661,2023,3,6
21661,2023,4,9
21661,2024,1,10
21661,2024,2,5
21661,2024,3,11
21661,2024,4,5
21661,2025,1,4
21661,2025,2,5
21661,2025,3,7
21661,2025,4,5
21661,2026,1,9
21662,2022,3,1
21662,2022,4,3
21662,2023,1,0
21662,2023,2,1
21662,2023,3,0
21662,2023,4,2
21662,2024,1,2
21662,2024,2,0
21662,2024,3,7
21662,2024,4,3
21662,2025,1,4
21662,2025,2,2
21662,2025,3,4
21662,2025,4,4
21662,2026,1,2
21663,2022,3,2
21663,2022,4,1
21663,2023,1,1
21663,2023,2,2
21663,2023,3,3
21663,2023,4,5
21663,2024,1,2
21663,2024,2,4
21663,2024,3,4
21663,2024,4,4
21663,2025,1,1
21663,2025,2,5
21663,2025,3,2
21663,2025,4,1
21663,2026,1,2
21664,2022,3,1
21664,2022,4,3
21664,2023,1,3
21664,2023,2,5
21664,2023,3,6
21664,2023,4,4
21664,2024,1,1
21664,2024,2,2
21664,2024,3,7
21664,2024,4,4
21664,2025,1,4
21664,2025,2,3
21664,2025,3,2
21664,2025,4,3
21664,2026,1,0
21665,2022,3,0
21665,2022,4,0
21665,2023,1,0
21665,2023,2,0
21665,2023,3,2
21665,2023,4,0
21665,2024,1,0
21665,2024,2,1
21665,2024,3,1
21665,2024,4,3
21665,2025,1,0
21665,2025,2,0
21665,2025,3,0
21665,2025,4,0
21665,2026,1,0
21666,2022,3,41
21666,2022,4,38
21666,2023,1,45
21666,2023,2,34
21666,2023,3,37
21666,2023,4,35
21666,2024,1,31
21666,2024,2,33
21666,2024,3,29
21666,2024,4,34
21666,2025,1,46
21666,2025,2,33
21666,2025,3,52
21666,2025,4,44
21666,2026,1,30
21667,2022,3,0
21667,2022,4,0
21667,2023,1,1
21667,2023,2,1
21667,2023,3,1
21667,2023,4,1
21667,2024,1,1
21667,2024,2,0
21667,2024,3,0
21667,2024,4,0
21667,2025,1,0
21667,2025,2,0
21667,2025,3,0
21667,2025,4,0
21667,2026,1,0
21668,2022,3,1
21668,2022,4,7
21668,2023,1,6
21668,2023,2,1
21668,2023,3,5
21668,2023,4,3
21668,2024,1,4
21668,2024,2,3
21668,2024,3,4
21668,2024,4,3
21668,2025,1,5
21668,2025,2,5
21668,2025,3,5
21668,2025,4,3
21668,2026,1,3
21669,2022,3,0
21669,2022,4,0
21669,2023,1,0
21669,2023,2,0
21669,2023,3,0
21669,2023,4,0
21669,2024,1,0
21669,2024,2,0
21669,2024,3,0
21669,2024,4,0
21669,2025,1,0
21669,2025,2,0
21669,2025,3,0
21669,2025,4,0
21669,2026,1,0
21670,2022,3,0
21670,2022,4,0
21670,2023,1,0
21670,2023,2,0
21670,2023,3,0
21670,2023,4,0
21670,2024,1,0
21670,2024,2,0
21670,2024,3,0
21670,2024,4,0
21670,2025,1,0
21670,2025,2,0
21670,2025,3,0
21670,2025,4,0
21670,2026,1,0
21671,2022,3,3
21671,2022,4,1
21671,2023,1,1
21671,2023,2,1
21671,2023,3,1
21671,2023,4,0
21671,2024,1,0
21671,2024,2,1
21671,2024,3,1
21671,2024,4,1
21671,2025,1,1
21671,2025,2,1
21671,2025,3,2
21671,2025,4,3
21671,2026,1,1
21672,2022,3,1
21672,2022,4,3
21672,2023,1,3
21672,2023,2,0
21672,2023,3,0
21672,2023,4,0
21672,2024,1,1
21672,2024,2,0
21672,2024,3,0
21672,2024,4,0
21672,2025,1,0
21672,2025,2,1
21672,2025,3,0
21672,2025,4,0
21672,2026,1,1
21673,2022,3,6
21673,2022,4,5
21673,2023,1,9
21673,2023,2,3
21673,2023,3,12
21673,2023,4,4
21673,2024,1,8
21673,2024,2,2
21673,2024,3,2
21673,2024,4,8
21673,2025,1,4
21673,2025,2,8
21673,2025,3,6
21673,2025,4,8
21673,2026,1,5
21675,2022,3,1
21675,2022,4,1
21675,2023,1,2
21675,2023,2,0
21675,2023,3,2
21675,2023,4,0
21675,2024,1,0
21675,2024,2,0
21675,2024,3,0
21675,2024,4,1
21675,2025,1,0
21675,2025,2,3
21675,2025,3,1
21675,2025,4,3
21675,2026,1,1
21676,2022,3,1
21676,2022,4,1
21676,2023,1,0
21676,2023,2,1
21676,2023,3,0
21676,2023,4,0
21676,2024,1,1
21676,2024,2,1
21676,2024,3,1
21676,2024,4,0
21676,2025,1,3
21676,2025,2,0
21676,2025,3,3
21676,2025,4,0
21676,2026,1,2
21677,2022,3,1
21677,2022,4,2
21677,2023,1,0
21677,2023,2,0
21677,2023,3,1
21677,2023,4,0
21677,2024,1,1
21677,2024,2,1
21677,2024,3,2
21677,2024,4,0
21677,2025,1,1
21677,2025,2,2
21677,2025,3,1
21677,2025,4,2
21677,2026,1,1
21678,2022,3,5
21678,2022,4,5
21678,2023,1,8
21678,2023,2,7
21678,2023,3,4
21678,2023,4,7
21678,2024,1,5
21678,2024,2,12
21678,2024,3,14
21678,2024,4,10
21678,2025,1,9
21678,2025,2,5
21678,2025,3,11
21678,2025,4,12
21678,2026,1,11
21679,2022,3,0
21679,2022,4,1
21679,2023,1,0
21679,2023,2,1
21679,2023,3,0
21679,2023,4,0
21679,2024,1,0
21679,2024,2,0
21679,2024,3,0
21679,2024,4,0
21679,2025,1,0
21679,2025,2,3
21679,2025,3,1
21679,2025,4,1
21679,2026,1,1
21700,2022,3,0
21700,2022,4,0
21700,2023,1,0
21700,2023,2,0
21700,2023,3,0
21700,2023,4,0
21700,2024,1,0
21700,2024,2,0
21700,2024,3,0
21700,2024,4,0
21700,2025,1,0
21700,2025,2,0
21700,2025,3,0
21700,2025,4,1
21700,2026,1,1
21701,2022,3,133
21701,2022,4,145
21701,2023,1,143
21701,2023,2,126
21701,2023,3,143
21701,2023,4,159
21701,2024,1,153
21701,2024,2,180
21701,2024,3,190
21701,2024,4,177
21701,2025,1,187
21701,2025,2,198
21701,2025,3,226
21701,2025,4,205
21701,2026,1,150
21702,2022,3,43
21702,2022,4,35
21702,2023,1,55
21702,2023,2,54
21702,2023,3,57
21702,2023,4,58
21702,2024,1,60
21702,2024,2,59
21702,2024,3,80
21702,2024,4,84
21702,2025,1,75
21702,2025,2,88
21702,2025,3,111
21702,2025,4,111
21702,2026,1,75
21703,2022,3,71
21703,2022,4,90
21703,2023,1,86
21703,2023,2,80
21703,2023,3,76
21703,2023,4,85
21703,2024,1,100
21703,2024,2,103
21703,2024,3,126
21703,2024,4,94
21703,2025,1,110
21703,2025,2,113
21703,2025,3,122
21703,2025,4,131
21703,2026,1,116
21704,2022,3,23
21704,2022,4,19
21704,2023,1,35
21704,2023,2,23
21704,2023,3,30
21704,2023,4,35
21704,2024,1,35
21704,2024,2,31
21704,2024,3,40
21704,2024,4,36
21704,2025,1,52
21704,2025,2,48
21704,2025,3,58
21704,2025,4,51
21704,2026,1,36
21705,2022,3,0
21705,2022,4,0
21705,2023,1,0
21705,2023,2,0
21705,2023,3,0
21705,2023,4,0
21705,2024,1,0
21705,2024,2,0
21705,2024,3,0
21705,2024,4,0
21705,2025,1,0
21705,2025,2,0
21705,2025,3,0
21705,2025,4,0
21705,2026,1,0
21706,2022,3,0
21706,2022,4,0
21706,2023,1,0
21706,2023,2,0
21706,2023,3,0
21706,2023,4,0
21706,2024,1,0
21706,2024,2,0
21706,2024,3,0
21706,2024,4,0
21706,2025,1,0
21706,2025,2,0
21706,2025,3,0
21706,2025,4,0
21706,2026,1,0
21707,2022,3,0
21707,2022,4,0
21707,2023,1,0
21707,2023,2,0
21707,2023,3,1
21707,2023,4,0
21707,2024,1,0
21707,2024,2,0
21707,2024,3,0
21707,2024,4,0
21707,2025,1,0
21707,2025,2,0
21707,2025,3,0
21707,2025,4,0
21707,2026,1,0
21708,2022,3,0
21708,2022,4,0
21708,2023,1,0
21708,2023,2,0
21708,2023,3,0
21708,2023,4,0
21708,2024,1,0
21708,2024,2,0
21708,2024,3,0
21708,2024,4,0
21708,2025,1,0
21708,2025,2,0
21708,2025,3,0
21708,2025,4,0
21708,2026,1,0
21710,2022,3,6
21710,2022,4,7
21710,2023,1,6
21710,2023,2,6
21710,2023,3,6
21710,2023,4,11
21710,2024,1,7
21710,2024,2,9
21710,2024,3,13
21710,2024,4,13
21710,2025,1,13
21710,2025,2,16
21710,2025,3,16
21710,2025,4,17
21710,2026,1,13
21711,2022,3,1
21711,2022,4,0
21711,2023,1,1
21711,2023,2,1
21711,2023,3,3
21711,2023,4,2
21711,2024,1,3
21711,2024,2,1
21711,2024,3,3
21711,2024,4,1
21711,2025,1,2
21711,2025,2,2
21711,2025,3,1
21711,2025,4,1
21711,2026,1,4
21713,2022,3,21
21713,2022,4,14
21713,2023,1,25
21713,2023,2,19
21713,2023,3,25
21713,2023,4,23
21713,2024,1,38
21713,2024,2,34
21713,2024,3,36
21713,2024,4,30
21713,2025,1,27
21713,2025,2,31
21713,2025,3,39
21713,2025,4,47
21713,2026,1,21
21714,2022,3,4
21714,2022,4,0
21714,2023,1,0
21714,2023,2,0
21714,2023,3,0
21714,2023,4,0
21714,2024,1,0
21714,2024,2,0
21714,2024,3,0
21714,2024,4,0
21714,2025,1,0
21714,2025,2,0
21714,2025,3,0
21714,2025,4,0
21714,2026,1,0
21715,2022,3,0
21715,2022,4,0
21715,2023,1,0
21715,2023,2,0
21715,2023,3,0
21715,2023,4,0
21715,2024,1,0
21715,2024,2,0
21715,2024,3,0
21715,2024,4,0
21715,2025,1,0
21715,2025,2,0
21715,2025,3,0
21715,2025,4,0
21715,2026,1,0
21716,2022,3,24
21716,2022,4,29
21716,2023,1,44
21716,2023,2,25
21716,2023,3,27
21716,2023,4,24
21716,2024,1,37
21716,2024,2,27
21716,2024,3,30
21716,2024,4,27
21716,2025,1,42
21716,2025,2,32
21716,2025,3,35
21716,2025,4,36
21716,2026,1,26
21717,2022,3,0
21717,2022,4,0
21717,2023,1,0
21717,2023,2,0
21717,2023,3,0
21717,2023,4,0
21717,2024,1,2
21717,2024,2,0
21717,2024,3,1
21717,2024,4,0
21717,2025,1,1
21717,2025,2,2
21717,2025,3,0
21717,2025,4,2
21717,2026,1,0
21718,2022,3,1
21718,2022,4,0
21718,2023,1,1
21718,2023,2,0
21718,2023,3,0
21718,2023,4,0
21718,2024,1,0
21718,2024,2,1
21718,2024,3,0
21718,2024,4,0
21718,2025,1,0
21718,2025,2,0
21718,2025,3,0
21718,2025,4,0
21718,2026,1,0
21719,2022,3,2
21719,2022,4,1
21719,2023,1,0
21719,2023,2,3
21719,2023,3,0
21719,2023,4,2
21719,2024,1,4
21719,2024,2,2
21719,2024,3,6
21719,2024,4,4
21719,2025,1,6
21719,2025,2,4
21719,2025,3,7
21719,2025,4,8
21719,2026,1,7
21720,2022,3,0
21720,2022,4,0
21720,2023,1,0
21720,2023,2,0
21720,2023,3,0
21720,2023,4,0
21720,2024,1,0
21720,2024,2,0
21720,2024,3,0
21720,2024,4,0
21720,2025,1,0
21720,2025,2,0
21720,2025,3,0
21720,2025,4,0
21720,2026,1,0
21722,2022,3,10
21722,2022,4,8
21722,2023,1,16
21722,2023,2,10
21722,2023,3,12
21722,2023,4,12
21722,2024,1,19
21722,2024,2,17
21722,2024,3,18
21722,2024,4,22
21722,2025,1,21
21722,2025,2,16
21722,2025,3,19
21722,2025,4,15
21722,2026,1,21
21723,2022,3,0
21723,2022,4,0
21723,2023,1,1
21723,2023,2,2
21723,2023,3,1
21723,2023,4,2
21723,2024,1,3
21723,2024,2,0
21723,2024,3,0
21723,2024,4,1
21723,2025,1,0
21723,2025,2,3
21723,2025,3,3
21723,2025,4,3
21723,2026,1,3
21727,2022,3,12
21727,2022,4,9
21727,2023,1,12
21727,2023,2,5
21727,2023,3,10
21727,2023,4,6
21727,2024,1,9
21727,2024,2,9
21727,2024,3,12
21727,2024,4,15
21727,2025,1,10
21727,2025,2,11
21727,2025,3,13
21727,2025,4,13
21727,2026,1,8
21728,2022,3,0
21728,2022,4,0
21728,2023,1,0
21728,2023,2,0
21728,2023,3,0
21728,2023,4,0
21728,2024,1,0
21728,2024,2,0
21728,2024,3,0
21728,2024,4,0
21728,2025,1,0
21728,2025,2,0
21728,2025,3,0
